ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
C1	巴	巴	pa55	pa55	baa1	2002年楊煥典《現代漢語方言音庫(字庫)》P2-3		
C2	拔	拔	pat2	pat2	baat6	2002年楊煥典《現代漢語方言音庫(字庫)》P2-3		
C3	髮	发	fat3	fat3	faat3	2002年楊煥典《現代漢語方言音庫(字庫)》P2-3		原文作「髪」字
C4	伐	伐	fat2	fat2	faat6	2002年楊煥典《現代漢語方言音庫(字庫)》P2-3		
C5	法	法	fat3	fat3	faat3	2002年楊煥典《現代漢語方言音庫(字庫)》P2-3		
C6	達	达	tat2	tat2	daat6	2002年楊煥典《現代漢語方言音庫(字庫)》P4-5		
C7	答	答	tap3	tap3	daap3	2002年楊煥典《現代漢語方言音庫(字庫)》P4-5		
C8	塔	塔	thap3	tʰap3	taap3	2002年楊煥典《現代漢語方言音庫(字庫)》P4-5		
C9	拿	拿	na21	na21	naa4	2002年楊煥典《現代漢語方言音庫(字庫)》P4-5		
C10	納	纳	nap2	nap2	naap6	2002年楊煥典《現代漢語方言音庫(字庫)》P4-5		
C11	臘	腊	lap2	lap2	laap6	2002年楊煥典《現代漢語方言音庫(字庫)》P6-7		
C12	辣	辣	lat2	lat2	laat6	2002年楊煥典《現代漢語方言音庫(字庫)》P6-7		
C13	雜	杂	tsap2	tʃap35	zaap2	2002年楊煥典《現代漢語方言音庫(字庫)》P6-7		
C14	撒	撒	ɬat3	ɬat3	slaat3	2002年楊煥典《現代漢語方言音庫(字庫)》P6-7		
C15	閘	闸	tsap2	tʃap2	zaap6	2002年楊煥典《現代漢語方言音庫(字庫)》P6-7		
C16	鍘	铡	tsap2	tʃap2	zaap6	2002年楊煥典《現代漢語方言音庫(字庫)》P8-9		
C17	炸	炸	tsa33	tʃa33	zaa3	2002年楊煥典《現代漢語方言音庫(字庫)》P8-9		
C18	叉	叉	tsha55	tʃʰa55	caa1	2002年楊煥典《現代漢語方言音庫(字庫)》P8-9		
C19	插	插	tshap3	tʃʰap3	caap3	2002年楊煥典《現代漢語方言音庫(字庫)》P8-9		
C20	茶	茶	tsha21	tʃʰa21	caa4	2002年楊煥典《現代漢語方言音庫(字庫)》P8-9		
C21	察	察	tshat3	tʃʰat3	caat3	2002年楊煥典《現代漢語方言音庫(字庫)》P10-11		
C22	殺	杀	sat3	ʃat3	saat3	2002年楊煥典《現代漢語方言音庫(字庫)》P10-11		
C23	沙	沙	sa55	ʃa24	saa5	2002年楊煥典《現代漢語方言音庫(字庫)》P10-11		
C24	剎	刹	sat3	ʃat3	saat3	2002年楊煥典《現代漢語方言音庫(字庫)》P10-11		
C25	家	家	ka55	ka55	gaa1	2002年楊煥典《現代漢語方言音庫(字庫)》P10-11		
C26	甲	甲	kap3	kap3	gaap3	2002年楊煥典《現代漢語方言音庫(字庫)》P12-13		
C27	恰	恰	hap3	hap3	haap3	2002年楊煥典《現代漢語方言音庫(字庫)》P12-13		原文誤作[hip3]
C28	蝦	虾	ha55	ha55	haa1	2002年楊煥典《現代漢語方言音庫(字庫)》P12-13	魚～	
C29	瞎	瞎	hɐt2	hɐt2	hat6	2002年楊煥典《現代漢語方言音庫(字庫)》P12-13		
C30	狹	狭	hap3	hap3	haap3	2002年楊煥典《現代漢語方言音庫(字庫)》P12-13		
C31	下	下	ha24	ha24	haa5	2002年楊煥典《現代漢語方言音庫(字庫)》P14-15	底～	
C32	下	下	ha22	ha22	haa6	2002年楊煥典《現代漢語方言音庫(字庫)》P14-15	～降	
C33	鴉	鸦	a55	a55	aa1	2002年楊煥典《現代漢語方言音庫(字庫)》P14-15		
C34	鴨	鸭	ap3	ap3	aap3	2002年楊煥典《現代漢語方言音庫(字庫)》P14-15		
C35	牙	牙	ŋa21	ŋa21	ngaa4	2002年楊煥典《現代漢語方言音庫(字庫)》P14-15		
C36	崖	崖	ŋai21	ŋai21	ngaai4	2002年楊煥典《現代漢語方言音庫(字庫)》P16-17		
C37	涯	涯	ŋai21	ŋai21	ngaai4	2002年楊煥典《現代漢語方言音庫(字庫)》P16-17		
C38	抓	抓	tsa55	tʃa55	zaa1	2002年楊煥典《現代漢語方言音庫(字庫)》P16-17		
C39	刷	刷	tshat3	tʃʰat3	caat3	2002年楊煥典《現代漢語方言音庫(字庫)》P16-17		
C40	瓜	瓜	kwa55	kʷa55	gwaa1	2002年楊煥典《現代漢語方言音庫(字庫)》P16-17		
C41	刮	刮	kwat3	kʷat3	gwaat3	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C42	掛	挂	kwa33	kʷa33	gwaa3	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C43	誇	夸	khwa55	kʷʰa55	kwaa1	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C44	滑	滑	wɛt2	wɛt2	wet6	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C44	滑	滑	wat2	wat2	waat6	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C45	化	化	fa33	fa33	faa3	2002年楊煥典《現代漢語方言音庫(字庫)》P18-19		
C46	畫	画	wa22	wa22	waa6	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		原文誤作[wa33]
C47	話	话	wa22	wa22	waa6	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C48	挖	挖	wɛt3	wɛt3	wet3	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C48	挖	挖	wat3	wat3	waat3	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C49	瓦	瓦	ŋa24	ŋa24	ngaa5	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C50	襪	袜	mat2	mat2	maat6	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C50	襪	袜	mɐt2	mɐt2	mat6	2002年楊煥典《現代漢語方言音庫(字庫)》P20-21		
C51	得	得	tɐk5	tɐk5	dak1	2002年楊煥典《現代漢語方言音庫(字庫)》P22-23		
C52	勒	勒	lɐk2	lɐk2	lak6	2002年楊煥典《現代漢語方言音庫(字庫)》P22-23		
C53	則	则	tsɐk5	tʃɐk5	zak1	2002年楊煥典《現代漢語方言音庫(字庫)》P22-23		
C54	責	责	tsak3	tʃak3	zaak3	2002年楊煥典《現代漢語方言音庫(字庫)》P22-23		
C55	測	测	tshɐk5	tʃʰɐk5	cak1	2002年楊煥典《現代漢語方言音庫(字庫)》P22-23		
C56	策	策	tshak3	tʃʰak3	caak3	2002年楊煥典《現代漢語方言音庫(字庫)》P24-25		
C57	色	色	sek5	ʃek5	sik1	2002年楊煥典《現代漢語方言音庫(字庫)》P24-25		
C58	澀	涩	kip3	kip3	gip3	2002年楊煥典《現代漢語方言音庫(字庫)》P24-25		
C59	蛇	蛇	sɛ21	ʃɛ21	se4	2002年楊煥典《現代漢語方言音庫(字庫)》P24-25		
C60	設	设	tshit3	tʃʰit3	cit3	2002年楊煥典《現代漢語方言音庫(字庫)》P24-25		
C61	社	社	sɛ24	ʃɛ24	se5	2002年楊煥典《現代漢語方言音庫(字庫)》P26-27		
C62	射	射	sɛ22	ʃɛ22	se6	2002年楊煥典《現代漢語方言音庫(字庫)》P26-27		
C63	涉	涉	sip3	ʃip3	sip3	2002年楊煥典《現代漢語方言音庫(字庫)》P26-27		
C64	惹	惹	jɛ24	jɛ24	je5	2002年楊煥典《現代漢語方言音庫(字庫)》P26-27		
C65	熱	热	jit2	jit2	jit6	2002年楊煥典《現代漢語方言音庫(字庫)》P26-27		
C66	鴿	鸽	kɐp3	kɐp3	gap3	2002年楊煥典《現代漢語方言音庫(字庫)》P28-29		
C67	割	割	kɔt3	kɔt3	got3	2002年楊煥典《現代漢語方言音庫(字庫)》P28-29		
C68	歌	歌	kɔ55	kɔ55	go1	2002年楊煥典《現代漢語方言音庫(字庫)》P28-29		
C69	革	革	kak3	kak3	gaak3	2002年楊煥典《現代漢語方言音庫(字庫)》P28-29		
C70	各	各	kɔk3	kɔk3	gok3	2002年楊煥典《現代漢語方言音庫(字庫)》P28-29		
C71	殼	壳	hɔk3	hɔk3	hok3	2002年楊煥典《現代漢語方言音庫(字庫)》P30-31		
C72	刻	刻	khɐk5	kʰɐk5	kak1	2002年楊煥典《現代漢語方言音庫(字庫)》P30-31		
C73	客	客	hak3	hak3	haak3	2002年楊煥典《現代漢語方言音庫(字庫)》P30-31		
C74	課	课	kɔ3	kʰɔ33	ko3	2002年楊煥典《現代漢語方言音庫(字庫)》P30-31		
C75	喝	喝	hɔt3	hɔt3	hot3	2002年楊煥典《現代漢語方言音庫(字庫)》P30-31	～酒	
C76	河	河	hɔ21	hɔ21	ho4	2002年楊煥典《現代漢語方言音庫(字庫)》P32-33		
C77	核	核	wɐt2	wɐt2	wat6	2002年楊煥典《現代漢語方言音庫(字庫)》P32-33	桃～	原文無註釋
C78	惡	恶	ɔk3	ɔk3	ok3	2002年楊煥典《現代漢語方言音庫(字庫)》P32-33	善～	
C79	剝	剥	pɔk3	pɔk3	bok3	2002年楊煥典《現代漢語方言音庫(字庫)》P32-33		
C80	婆	婆	phɔ21	pʰɔ21	po4	2002年楊煥典《現代漢語方言音庫(字庫)》P32-33		
C81	破	破	pɔ33	pʰɔ33	po3	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C82	末	末	mut2	mut2	mut6	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C83	莫	莫	mɔk2	mɔk2	mok6	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C84	佛	佛	fɐt2	fɐt2	fat6	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C85	舵	舵	thɔ24	tʰɔ24	to5	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C85	舵	舵	thɔ21	tʰɔ21	to4	2002年楊煥典《現代漢語方言音庫(字庫)》P34-35		
C86	託	托	thɔk3	tʰɔk3	tok3	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C87	脫	脱	thyt3	tʰyt3	tyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C88	妥	妥	thɔ35	tʰɔ35	to2	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C88	妥	妥	thɔ24	tʰɔ24	to5	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C89	羅	罗	lɔ21	lɔ21	lo4	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C90	騾	骡	lɔ21	lɔ21	lo4	2002年楊煥典《現代漢語方言音庫(字庫)》P36-37		
C91	洛	洛	lɔk3	lɔk3	lok3	2002年楊煥典《現代漢語方言音庫(字庫)》P38-39		
C92	左	左	tsɔ35	tʃɔ35	zo2	2002年楊煥典《現代漢語方言音庫(字庫)》P38-39		
C93	作	作	tsɔk3	tʃɔk3	zok3	2002年楊煥典《現代漢語方言音庫(字庫)》P38-39		
C94	坐	坐	tshɔ24	tʃʰɔ24	co5	2002年楊煥典《現代漢語方言音庫(字庫)》P38-39		
C95	縮	缩	suk5	ʃʊk5	suk1	2002年楊煥典《現代漢語方言音庫(字庫)》P38-39		
C96	所	所	ɬɔ35	ɬɔ35	slo2	2002年楊煥典《現代漢語方言音庫(字庫)》P40-41		
C97	捉	捉	tsɔk3	tʃɔk3	zok3	2002年楊煥典《現代漢語方言音庫(字庫)》P40-41		
C98	桌	桌	tsœk3	tʃœk3	zoek3	2002年楊煥典《現代漢語方言音庫(字庫)》P40-41		
C99	酌	酌	tsœk3	tʃœk3	zoek3	2002年楊煥典《現代漢語方言音庫(字庫)》P40-41		
C100	着	着	tsœk3	tʃœk3	zoek3	2002年楊煥典《現代漢語方言音庫(字庫)》P40-41	～衣	
C101	着	着	tsœk2	tʃœk2	zoek6	2002年楊煥典《現代漢語方言音庫(字庫)》P42-43	睡～	
C102	戳	戳	tshɔk3	tʃʰɔk3	cok3	2002年楊煥典《現代漢語方言音庫(字庫)》P42-43		
C103	弱	弱	jœk2	jœk2	joek6	2002年楊煥典《現代漢語方言音庫(字庫)》P42-43		
C104	郭	郭	khɔk3	kʰɔk3	kok3	2002年楊煥典《現代漢語方言音庫(字庫)》P42-43		
C105	國	国	kɔk3	kɔk3	gok3	2002年楊煥典《現代漢語方言音庫(字庫)》P42-43		
C106	闊	阔	fut3	fut3	fut3	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C107	活	活	wut2	wut2	wut6	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C108	或	或	wak2	wak2	waak6	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C109	獲	获	wak2	wak2	waak6	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C109	穫	获	wak2	wak2	waak6	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C110	禍	祸	wɔ22	wɔ22	wo6	2002年楊煥典《現代漢語方言音庫(字庫)》P44-45		
C111	霍	霍	khɔk3	kʰɔk3	kok3	2002年楊煥典《現代漢語方言音庫(字庫)》P46-47		
C112	窩	窝	wɔ55	wɔ55	wo1	2002年楊煥典《現代漢語方言音庫(字庫)》P46-47		
C113	臥	卧	ŋɔ22	ŋɔ22	ngo6	2002年楊煥典《現代漢語方言音庫(字庫)》P46-47		
C114	握	握	ɐk5	ɐk5	ak1	2002年楊煥典《現代漢語方言音庫(字庫)》P46-47		
C115	撇	撇	phit3	pʰit3	pit3	2002年楊煥典《現代漢語方言音庫(字庫)》P46-47		
C116	滅	灭	mit2	mit2	mit6	2002年楊煥典《現代漢語方言音庫(字庫)》P48-49		
C117	跌	跌	tit3	tit3	dit3	2002年楊煥典《現代漢語方言音庫(字庫)》P48-49		
C118	帖	帖	thip3	tʰip3	tip3	2002年楊煥典《現代漢語方言音庫(字庫)》P48-49		
C119	捏	捏	nit2	nit2	nit6	2002年楊煥典《現代漢語方言音庫(字庫)》P48-49		
C120	聶	聂	nip2	nip2	nip6	2002年楊煥典《現代漢語方言音庫(字庫)》P48-49		
C121	鑷	镊	nip2	nip2	nip6	2002年楊煥典《現代漢語方言音庫(字庫)》P50-51		
C122	孽	孽	nit2	nit2	nit6	2002年楊煥典《現代漢語方言音庫(字庫)》P50-51		
C123	列	列	lit2	lit2	lit6	2002年楊煥典《現代漢語方言音庫(字庫)》P50-51		
C124	劣	劣	lyt3	lyt3	lyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P50-51		
C125	接	接	tsip3	tʃip3	zip3	2002年楊煥典《現代漢語方言音庫(字庫)》P50-51		
C126	劫	劫	kip3	kip3	gip3	2002年楊煥典《現代漢語方言音庫(字庫)》P52-53		
C127	揭	揭	khit3	kʰit3	kit3	2002年楊煥典《現代漢語方言音庫(字庫)》P52-53		
C128	街	街	kai55	kai55	gaai1	2002年楊煥典《現代漢語方言音庫(字庫)》P52-53		
C129	節	节	tsit3	tʃit3	zit3	2002年楊煥典《現代漢語方言音庫(字庫)》P52-53		
C130	傑	杰	kit2	kit2	git6	2002年楊煥典《現代漢語方言音庫(字庫)》P52-53		
C131	結	结	kit3	kit3	git3	2002年楊煥典《現代漢語方言音庫(字庫)》P54-55		
C132	潔	洁	kit3	kit3	git3	2002年楊煥典《現代漢語方言音庫(字庫)》P54-55		
C133	解	解	kai35	kai35	gaai2	2002年楊煥典《現代漢語方言音庫(字庫)》P54-55	～開	
C134	介	介	kai33	kai33	gaai3	2002年楊煥典《現代漢語方言音庫(字庫)》P54-55		
C135	歇	歇	hit3	hit3	hit3	2002年楊煥典《現代漢語方言音庫(字庫)》P54-55		
C136	協	协	hip3	hip3	hip3	2002年楊煥典《現代漢語方言音庫(字庫)》P56-57		
C137	脅	胁	hip3	hip3	hip3	2002年楊煥典《現代漢語方言音庫(字庫)》P56-57		
C138	斜	斜	tshɛ21	tʃʰɛ21	ce4	2002年楊煥典《現代漢語方言音庫(字庫)》P56-57		
C139	謝	谢	tsɛ22	tʃɛ22	ze6	2002年楊煥典《現代漢語方言音庫(字庫)》P56-57		
C140	噎	噎	jit3	jit3	jit3	2002年楊煥典《現代漢語方言音庫(字庫)》P56-57		
C141	野	野	jɛ24	jɛ24	je5	2002年楊煥典《現代漢語方言音庫(字庫)》P58-59		
C142	業	业	nip2	nip2	nip6	2002年楊煥典《現代漢語方言音庫(字庫)》P58-59		
C143	葉	叶	jip2	jip2	jip6	2002年楊煥典《現代漢語方言音庫(字庫)》P58-59		
C144	虐	虐	nœk2	nœk2	noek6	2002年楊煥典《現代漢語方言音庫(字庫)》P58-59		
C145	略	略	lœk2	lœk2	loek6	2002年楊煥典《現代漢語方言音庫(字庫)》P58-59		
C146	決	决	khyt3	kʰyt3	kyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P60-61		
C147	絕	绝	tsyt2	tʃyt2	zyut6	2002年楊煥典《現代漢語方言音庫(字庫)》P60-61		
C148	缺	缺	khyt3	kʰyt3	kyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P60-61		
C149	確	确	khɔk3	kʰɔk3	kok3	2002年楊煥典《現代漢語方言音庫(字庫)》P60-61		
C150	靴	靴	hœ55	hœ55	hoe1	2002年楊煥典《現代漢語方言音庫(字庫)》P60-61		
C151	薛	薛	ɬyt3	ɬyt3	slyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P62-63		
C152	穴	穴	yt2	jyt2	jyut6	2002年楊煥典《現代漢語方言音庫(字庫)》P62-63		
C153	學	学	hɔk2	hɔk2	hok6	2002年楊煥典《現代漢語方言音庫(字庫)》P62-63		
C154	血	血	hyt3	hyt3	hyut3	2002年楊煥典《現代漢語方言音庫(字庫)》P62-63		
C155	約	约	jœk3	jœk3	joek3	2002年楊煥典《現代漢語方言音庫(字庫)》P62-63		
C156	月	月	yt2	jyt2	jyut6	2002年楊煥典《現代漢語方言音庫(字庫)》P64-65		
C157	嶽	岳	ŋɔk2	ŋɔk2	ngok6	2002年楊煥典《現代漢語方言音庫(字庫)》P64-65		
C158	越	越	yt2	jyt2	jyut6	2002年楊煥典《現代漢語方言音庫(字庫)》P64-65		
C159	字	字	tsɿ22	tsɿ22	zy6	2002年楊煥典《現代漢語方言音庫(字庫)》P64-65		
C160	自	自	tsɿ22	tsɿ22	zy6	2002年楊煥典《現代漢語方言音庫(字庫)》P64-65		
C161	詞	词	tshɿ21	tsʰɿ21	cy4	2002年楊煥典《現代漢語方言音庫(字庫)》P66-67		
C162	辭	辞	tshɿ21	tsʰɿ21	cy4	2002年楊煥典《現代漢語方言音庫(字庫)》P66-67		
C163	斯	斯	sɿ55	sɿ55	sy1	2002年楊煥典《現代漢語方言音庫(字庫)》P66-67		
C164	知	知	tsi55	tʃi55	zi1	2002年楊煥典《現代漢語方言音庫(字庫)》P66-67		
C165	侄	侄	tsɐt2	tʃɐt2	zat6	2002年楊煥典《現代漢語方言音庫(字庫)》P66-67		
C166	直	直	tsek2	tʃek2	zik6	2002年楊煥典《現代漢語方言音庫(字庫)》P68-69		
C167	治	治	tsi22	tʃi22	zi6	2002年楊煥典《現代漢語方言音庫(字庫)》P68-69		
C168	質	质	tsɐt5	tʃɐt5	zat1	2002年楊煥典《現代漢語方言音庫(字庫)》P68-69		
C169	滯	滞	tsɐi22	tʃɐi22	zai6	2002年楊煥典《現代漢語方言音庫(字庫)》P68-69		
C170	遲	迟	tshi21	tʃʰi21	ci4	2002年楊煥典《現代漢語方言音庫(字庫)》P68-69		
C171	匙	匙	tshi21	tʃʰi21	ci4	2002年楊煥典《現代漢語方言音庫(字庫)》P70-71	～羹	原文無註釋
C172	尺	尺	tshɛk3	tʃʰɛk3	cek3	2002年楊煥典《現代漢語方言音庫(字庫)》P70-71		
C173	齒	齿	tshi35	tʃʰi35	ci2	2002年楊煥典《現代漢語方言音庫(字庫)》P70-71		
C174	恥	耻	tshi35	tʃʰi35	ci2	2002年楊煥典《現代漢語方言音庫(字庫)》P70-71		
C175	師	师	sɿ55	sɿ55	sy1	2002年楊煥典《現代漢語方言音庫(字庫)》P70-71		
C176	施	施	si55	ʃi55	si1	2002年楊煥典《現代漢語方言音庫(字庫)》P72-73		
C177	獅	狮	sɿ55	sɿ55	sy1	2002年楊煥典《現代漢語方言音庫(字庫)》P72-73		
C178	十	十	sɐp2	ʃɐp2	sap6	2002年楊煥典《現代漢語方言音庫(字庫)》P72-73		
C179	石	石	sɛk2	ʃɛk2	sek6	2002年楊煥典《現代漢語方言音庫(字庫)》P72-73		
C180	時	时	si21	ʃi21	si4	2002年楊煥典《現代漢語方言音庫(字庫)》P72-73		
C181	食	食	sek2	ʃek2	sik6	2002年楊煥典《現代漢語方言音庫(字庫)》P74-75		
C182	士	士	sɿ22	sɿ22	sy6	2002年楊煥典《現代漢語方言音庫(字庫)》P74-75		
C183	世	世	sɐi33	ʃɐi33	sai3	2002年楊煥典《現代漢語方言音庫(字庫)》P74-75		
C184	示	示	si22	ʃi22	si6	2002年楊煥典《現代漢語方言音庫(字庫)》P74-75		
C185	事	事	sɿ22	sɿ22	sy6	2002年楊煥典《現代漢語方言音庫(字庫)》P74-75		
C186	視	视	si22	ʃi22	si6	2002年楊煥典《現代漢語方言音庫(字庫)》P76-77		
C187	日	日	jɐt2	jɐt2	jat6	2002年楊煥典《現代漢語方言音庫(字庫)》P76-77		
C188	貳	贰	ji22	ji22	ji6	2002年楊煥典《現代漢語方言音庫(字庫)》P76-77	～心	
C189	逼	逼	pek5	pek5	bik1	2002年楊煥典《現代漢語方言音庫(字庫)》P76-77		
C190	比	比	pi35	pi35	bi2	2002年楊煥典《現代漢語方言音庫(字庫)》P76-77		
C191	必	必	pit5	pit5	bit1	2002年楊煥典《現代漢語方言音庫(字庫)》P78-79		
C192	閉	闭	pɐi33	pɐi33	bai3	2002年楊煥典《現代漢語方言音庫(字庫)》P78-79		
C193	碧	碧	pek5	pek5	bik1	2002年楊煥典《現代漢語方言音庫(字庫)》P78-79		
C194	壁	壁	pek5	pek5	bik1	2002年楊煥典《現代漢語方言音庫(字庫)》P78-79		
C195	披	披	phi55	pʰi55	pi1	2002年楊煥典《現代漢語方言音庫(字庫)》P78-79		
C196	匹	匹	phɐt5	pʰɐt5	pat1	2002年楊煥典《現代漢語方言音庫(字庫)》P80-81		
C197	米	米	mɐi24	mɐi24	mai5	2002年楊煥典《現代漢語方言音庫(字庫)》P80-81		原文誤作[mei24]
C198	笛	笛	tek2	tek2	dik6	2002年楊煥典《現代漢語方言音庫(字庫)》P80-81		
C199	底	底	tɐi22	tɐi22	dai6	2002年楊煥典《現代漢語方言音庫(字庫)》P80-81		
C200	地	地	ti22	ti22	di6	2002年楊煥典《現代漢語方言音庫(字庫)》P80-81		
C201	尼	尼	nɐi21	nɐi21	nai4	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C202	泥	泥	nɐi21	nɐi21	nai4	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C203	逆	逆	nik2	nek2	nik6	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C203	逆	逆	ŋik2	ŋek2	ngik6	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C204	離	离	li21	li21	li4	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C205	李	李	li24	li24	li5	2002年楊煥典《現代漢語方言音庫(字庫)》P82-83		
C206	力	力	lek2	lek2	lik6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C207	歷	历	lek2	lek2	lik6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C208	立	立	lɐp2	lɐp2	lap6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C209	例	例	lɐi22	lɐi22	lai6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C210	栗	栗	lɐt2	lɐt2	lat6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C210	慄	栗	lɐt2	lɐt2	lat6	2002年楊煥典《現代漢語方言音庫(字庫)》P84-85		
C211	激	激	kek5	kek5	gik1	2002年楊煥典《現代漢語方言音庫(字庫)》P86-87		
C212	及	及	kɐp2	kɐp2	gap6	2002年楊煥典《現代漢語方言音庫(字庫)》P86-87		
C213	吉	吉	kɐt5	kɐt5	gat1	2002年楊煥典《現代漢語方言音庫(字庫)》P86-87		
C214	極	极	kek2	kek2	gik6	2002年楊煥典《現代漢語方言音庫(字庫)》P86-87		
C215	集	集	tsɐp2	tʃɐp2	zap6	2002年楊煥典《現代漢語方言音庫(字庫)》P86-87		
C216	計	计	kɐi33	kɐi33	gai3	2002年楊煥典《現代漢語方言音庫(字庫)》P88-89		
C217	忌	忌	ki22	ki22	gi6	2002年楊煥典《現代漢語方言音庫(字庫)》P88-89		
C218	祭	祭	tsɐi33	tʃɐi33	zai3	2002年楊煥典《現代漢語方言音庫(字庫)》P88-89		
C219	七	七	tshɐt5	tʃʰɐt5	cat1	2002年楊煥典《現代漢語方言音庫(字庫)》P88-89		
C220	奇	奇	khi21	kʰi21	ki4	2002年楊煥典《現代漢語方言音庫(字庫)》P88-89		
C221	氣	气	hi33	hi33	hi3	2002年楊煥典《現代漢語方言音庫(字庫)》P90-91		
C222	器	器	hi33	hi33	hi3	2002年楊煥典《現代漢語方言音庫(字庫)》P90-91		
C223	西	西	ɬɐi55	ɬɐi55	slai1	2002年楊煥典《現代漢語方言音庫(字庫)》P90-91		
C224	吸	吸	khɐp5	kʰɐp5	kap1	2002年楊煥典《現代漢語方言音庫(字庫)》P90-91		
C225	希	希	hi55	hi55	hi1	2002年楊煥典《現代漢語方言音庫(字庫)》P90-91		
C226	息	息	ɬek5	ɬek5	slik1	2002年楊煥典《現代漢語方言音庫(字庫)》P92-93		
C227	習	习	tsɐp2	tʃɐp2	zap6	2002年楊煥典《現代漢語方言音庫(字庫)》P92-93		
C228	席	席	tsek2	tʃek2	zik6	2002年楊煥典《現代漢語方言音庫(字庫)》P92-93		
C229	喜	喜	hi35	hi35	hi2	2002年楊煥典《現代漢語方言音庫(字庫)》P92-93		
C230	戲	戏	hi33	hi33	hi3	2002年楊煥典《現代漢語方言音庫(字庫)》P92-93		
C231	衣	衣	ji55	ji55	ji1	2002年楊煥典《現代漢語方言音庫(字庫)》P94-95		
C232	揖	揖	jɐp5	jɐp5	jap1	2002年楊煥典《現代漢語方言音庫(字庫)》P94-95		
C233	宜	宜	ni21	ni21	ni4	2002年楊煥典《現代漢語方言音庫(字庫)》P94-95		
C234	移	移	ji21	ji21	ji4	2002年楊煥典《現代漢語方言音庫(字庫)》P94-95		
C235	疑	疑	ni21	ni21	ni4	2002年楊煥典《現代漢語方言音庫(字庫)》P94-95		
C236	義	义	ji22	ji22	ji6	2002年楊煥典《現代漢語方言音庫(字庫)》P96-97		
C237	藝	艺	ŋɐi22	ŋɐi22	ngai6	2002年楊煥典《現代漢語方言音庫(字庫)》P96-97		
C238	役	役	jek2	jek2	jik6	2002年楊煥典《現代漢語方言音庫(字庫)》P96-97		
C239	疫	疫	jek2	jek2	jik6	2002年楊煥典《現代漢語方言音庫(字庫)》P96-97		
C240	步	步	pu22	pu22	bu6	2002年楊煥典《現代漢語方言音庫(字庫)》P96-97		
C241	撲	扑	phuk5	pʰʊk5	puk1	2002年楊煥典《現代漢語方言音庫(字庫)》P98-99		
C242	母	母	mu24	mu24	mu5	2002年楊煥典《現代漢語方言音庫(字庫)》P98-99		
C243	畝	亩	mɐu24	mɐu24	mau5	2002年楊煥典《現代漢語方言音庫(字庫)》P98-99		
C244	木	木	muk2	mʊk2	muk6	2002年楊煥典《現代漢語方言音庫(字庫)》P98-99		
C245	目	目	muk2	mʊk2	muk6	2002年楊煥典《現代漢語方言音庫(字庫)》P98-99		
C246	服	服	fuk2	fʊk2	fuk6	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
C247	婦	妇	fu24	fu24	fu5	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
